FID,OBJECTID,PNMM,Lat,Lon
2667,3277,1.800000000000000,621976.910700000007637,9762190.794399999082088
2668,3278,1.700000000000000,621989.809200000017881,9762186.825699999928474
2669,3279,1.600000000000000,622000.723299999954179,9762184.179800000041723
2670,3316,1.600000000000000,621900.800599999958649,9761978.655799999833107
2671,3317,1.600000000000000,621909.796399999991991,9761986.593299999833107
2672,3318,1.600000000000000,621918.263099999981932,9761996.118400000035763
2673,3319,1.600000000000000,621935.196499999961816,9762000.880899999290705
2674,3323,1.600000000000000,621997.638299999991432,9762015.168400000780821
2675,3325,1.600000000000000,622029.917499999981374,9762022.576799999922514
2676,3326,1.600000000000000,622045.263400000054389,9762021.518400000408292
2677,3327,1.600000000000000,622059.021700000041164,9762020.989299999549985
2678,3328,1.600000000000000,622069.075900000054389,9762022.047599999234080
2679,3330,1.600000000000000,622118.817700000014156,9762037.393500000238419
2680,3331,1.600000000000000,622126.755200000014156,9762045.860099999234080
2681,3334,1.600000000000000,622151.626099999994040,9762073.376900000497699
2682,3352,-0.800000000000000,621928.185000000055879,9762007.958499999716878
2683,3353,-0.800000000000000,621937.114700000034645,9762012.588700000196695
2684,3354,-0.800000000000000,621966.549699999974109,9762016.557499999180436
2685,3355,-0.800000000000000,621949.020999999949709,9762013.911599999293685
2686,3357,-0.800000000000000,621973.494999999995343,9762018.541899999603629
2687,3358,-0.800000000000000,621980.440300000016578,9762021.849099999293685
2688,3359,-0.800000000000000,621986.724200000055134,9762022.510600000619888
2689,3360,-0.800000000000000,622022.112300000037067,9762029.455900000408292
2690,3361,-0.800000000000000,622014.174800000037067,9762025.817900000140071
2691,3362,-0.800000000000000,622026.411800000001676,9762030.117399999871850
2692,3363,-0.800000000000000,622046.917000000015832,9762026.148600000888109
2693,3364,-0.800000000000000,622055.846699999994598,9762025.817900000140071
2694,3365,-0.800000000000000,622065.768599999952130,9762024.825699999928474
2695,3366,-0.800000000000000,622067.753000000026077,9762032.763199999928474
2696,3368,-0.800000000000000,622069.075900000054389,9762028.132999999448657
2697,3369,-0.800000000000000,622092.888500000000931,9762033.424699999392033
2698,3370,-0.800000000000000,622099.833800000022165,9762037.393500000238419
2699,3371,-0.800000000000000,622081.312900000018999,9762028.132999999448657
2700,3372,-0.800000000000000,622120.669800000032410,9762049.630499999970198
2701,3373,-0.800000000000000,622111.078600000008009,9762049.299699999392033
2702,3374,-0.800000000000000,622139.521399999968708,9762078.073200000450015
2703,3375,-0.800000000000000,622143.820900000049733,9762085.679999999701977
2704,3376,-0.800000000000000,622148.120299999951385,9762097.255499999970198
2705,3378,-0.800000000000000,622146.797400000039488,9762121.398800000548363
2706,3379,-0.800000000000000,622146.136000000056811,9762091.302400000393391
2707,3380,0.600000000000000,622112.167400000034831,9762163.059200000017881
2708,3381,0.600000000000000,622091.529800000018440,9762172.054999999701977
2709,3382,0.600000000000000,622089.942299999995157,9762164.117499999701977
2710,3383,0.600000000000000,622076.713100000051782,9762173.642500000074506
2711,3384,0.600000000000000,622076.713100000051782,9762165.705000000074506
2712,3385,0.600000000000000,622065.071400000015274,9762176.817500000819564
2713,3386,0.600000000000000,622062.954799999948591,9762168.350800000131130
2714,3387,0.600000000000000,622056.075599999981932,9762178.934200000017881
2715,3388,0.600000000000000,622054.488099999958649,9762171.525800000876188
2716,3389,0.600000000000000,622047.079700000002049,9762180.521700000390410
2717,3390,0.600000000000000,622046.021399999968708,9762174.171700000762939
2718,3391,0.600000000000000,622038.083899999968708,9762185.284199999645352
2719,3392,0.600000000000000,622035.437999999965541,9762179.992499999701977
2720,3393,0.610000000000000,622029.484900000039488,9762187.996200000867248
2721,3394,0.610000000000000,622026.839099999982864,9762182.042999999597669
2722,3395,0.610000000000000,622019.232300000032410,9762191.303500000387430
2723,3396,0.610000000000000,622017.247899999958463,9762185.350299999117851
2724,3397,0.610000000000000,622009.310399999958463,9762194.610799999907613
2725,3398,0.610000000000000,622008.648900000029244,9762188.326899999752641
2726,3399,0.610000000000000,622002.695799999986775,9762196.595200000330806
2727,3400,0.610000000000000,622002.034300000057556,9762191.303500000387430
2728,3401,0.610000000000000,621995.750499999965541,9762199.241000000387430
2729,3402,0.610000000000000,621992.443199999979697,9762194.610799999907613
2730,3403,0.610000000000000,621986.820799999986775,9762202.879000000655651
2731,3404,0.610000000000000,621985.167099999962375,9762198.248800000175834
2732,3405,0.610000000000000,621981.859799999976531,9762206.186300000175834
2733,3406,0.610000000000000,621978.221800000057556,9762202.879000000655651
2734,3407,0.610000000000000,621973.260800000047311,9762210.816500000655651
2735,3408,0.610000000000000,621969.622800000011921,9762206.847799999639392
2736,3409,0.610000000000000,621965.654100000043400,9762216.108200000599027
2737,3410,0.610000000000000,621963.008200000040233,9762211.478000000119209
2738,3411,0.610000000000000,621959.039499999955297,9762220.076999999582767
2739,3412,0.610000000000000,621956.393599999952130,9762217.761900000274181
2740,3413,0.620000000000000,621953.086299999966286,9762224.045700000599027
2741,3414,0.620000000000000,621948.456099999952130,9762221.069199999794364
2742,3415,0.620000000000000,621948.786800000001676,9762228.345200000330806
2743,3416,0.620000000000000,621944.487300000037067,9762227.353000000119209
2744,3417,0.620000000000000,621943.825900000054389,9762233.306199999526143
2745,3418,0.620000000000000,621939.195700000040233,9762232.313999999314547
2746,3419,0.620000000000000,621938.203499999945052,9762238.267100000753999
2747,3420,0.620000000000000,621933.242500000051223,9762239.259299999102950
2748,3421,0.620000000000000,621931.588899999973364,9762247.858300000429153
2749,3422,0.620000000000000,621925.635699999984354,9762244.551000000908971
2750,3423,0.620000000000000,621917.698199999984354,9762248.188999999314547
2751,3424,0.620000000000000,621916.044600000022911,9762244.551000000908971
2752,3425,0.620000000000000,621911.745099999941885,9762250.834899999201298
2753,3426,0.620000000000000,621908.768500000005588,9762247.858300000429153
2754,3427,0.620000000000000,621900.831000000005588,9762252.157800000160933
2755,3428,0.620000000000000,621896.862199999974109,9762250.173399999737740
2756,3429,0.630000000000000,621888.924699999974109,9762253.480699999257922
2757,3430,0.630000000000000,621885.286700000055134,9762251.826999999582767
2758,3431,0.630000000000000,621879.664299999945797,9762253.811400000005960
2759,3432,0.630000000000000,621876.026300000026822,9762248.850500000640750
2760,3433,0.630000000000000,621868.750200000009499,9762251.826999999582767
2761,3434,0.630000000000000,621864.781500000040978,9762247.527599999681115
2762,3435,0.630000000000000,621856.513200000044890,9762248.850500000640750
2763,3436,0.630000000000000,621853.867399999988265,9762243.228099999949336
2764,3437,0.630000000000000,621850.229300000006333,9762248.850500000640750
2765,3438,0.630000000000000,621847.583499999949709,9762242.897299999371171
2766,3439,0.630000000000000,621840.307400000048801,9762245.212400000542402
2767,3440,0.630000000000000,621836.338699999963865,9762239.259299999102950
2768,3441,0.630000000000000,621827.739700000034645,9762243.558800000697374
2769,3442,0.630000000000000,621827.078300000051968,9762239.589999999850988
2770,3443,0.630000000000000,621817.817799999960698,9762243.889499999582767
2771,3444,0.630000000000000,621818.148500000010245,9762240.251499999314547
2772,3445,0.630000000000000,621808.557400000048801,9762243.558800000697374
2773,3446,0.630000000000000,621806.242300000041723,9762238.597799999639392
2774,3447,0.630000000000000,621800.289100000052713,9762245.873900000005960
2775,3448,0.630000000000000,621799.296899999957532,9762240.582200000062585
2776,3449,0.630000000000000,621793.608400000026450,9762247.593699999153614
2777,3450,0.630000000000000,621791.491700000013225,9762244.154100000858307
2778,3451,0.630000000000000,621787.258400000049733,9762250.768699999898672
2779,3452,0.630000000000000,621783.818800000008196,9762245.741599999368191
2780,3453,0.630000000000000,621780.908399999956600,9762251.562500000000000
2781,3454,0.630000000000000,621778.527099999948405,9762248.387499999254942
2782,3455,0.630000000000000,621777.468800000031479,9762253.679099999368191
2783,3456,0.630000000000000,621773.500000000000000,9762250.239499999210238
2784,3457,0.640000000000000,621772.706299999961630,9762257.118699999526143
2785,3458,0.640000000000000,621769.266700000036508,9762255.795800000429153
2786,3459,0.640000000000000,621767.679200000013225,9762264.262499999254942
2787,3460,0.640000000000000,621762.916699999943376,9762262.939600000157952
2788,3461,0.640000000000000,621764.239599999971688,9762271.670800000429153
2789,3462,0.640000000000000,621760.006199999945238,9762270.612500000745058
2790,3463,0.640000000000000,621758.947900000028312,9762277.227099999785423
2791,3464,0.640000000000000,621755.772899999981746,9762275.904200000688434
2792,3465,0.640000000000000,621756.302099999971688,9762288.074999999254942
2793,3466,0.640000000000000,621751.804099999950267,9762285.693800000473857
2794,3467,0.640000000000000,621754.449999999953434,9762298.658399999141693
2795,3468,0.640000000000000,621750.481200000038370,9762297.335500000044703
2796,3469,0.640000000000000,621751.010400000028312,9762307.389699999243021
2797,3470,0.640000000000000,621745.454099999973550,9762305.802100000903010
2798,3471,0.640000000000000,621749.687500000000000,9762313.210500000044703
2799,3472,0.640000000000000,621743.072900000028312,9762312.416699999943376
2800,3473,0.640000000000000,621748.893700000015087,9762321.677200000733137
2801,3475,0.640000000000000,621750.745800000033341,9762327.762599999085069
2802,3477,0.640000000000000,621752.333300000056624,9762334.641799999400973
2803,3480,-0.400000000000000,622246.687099999981001,9760590.075699999928474
2804,3482,-0.400000000000000,622263.885099999955855,9760585.445399999618530
2805,3483,-0.300000000000000,622275.129900000058115,9760594.705900000408292
2806,3484,-0.300000000000000,622274.468400000012480,9760585.445399999618530
2807,3485,-0.300000000000000,622286.374700000043958,9760590.737099999561906
2808,3486,-0.300000000000000,622289.020499999984168,9760581.476700000464916
2809,3488,-0.200000000000000,622297.619500000029802,9760578.830800000578165
2810,3489,-0.200000000000000,622306.218499999959022,9760583.461100000888109
2811,3490,-0.200000000000000,622307.541399999987334,9760575.523499999195337
2812,3491,-0.100000000000000,622316.801800000015646,9760581.476700000464916
2813,3492,-0.100000000000000,622318.786199999973178,9760574.862099999561906
2814,3493,-0.100000000000000,622326.062299999990501,9760579.492300000041723
2815,3494,-0.100000000000000,622326.062299999990501,9760579.492300000041723
2816,3495,-0.100000000000000,622328.708100000047125,9760572.216199999675155
2817,3496,0.100000000000000,622336.645600000047125,9760579.492300000041723
2818,3497,0.100000000000000,622337.968499999959022,9760574.862099999561906
2819,3498,0.100000000000000,622343.260200000018813,9760581.476700000464916
2820,3499,0.100000000000000,622344.913900000043213,9760576.185000000521541
2821,3500,0.200000000000000,622349.544100000057369,9760582.799599999561906
2822,3501,0.200000000000000,622350.536300000036135,9760577.838700000196695
2823,3502,0.200000000000000,622355.827900000032969,9760583.791799999773502
2824,3503,0.200000000000000,622355.827900000032969,9760578.830800000578165
2825,3504,0.400000000000000,622362.773300000000745,9760584.122500000521541
2826,3505,0.400000000000000,622363.765499999979511,9760579.161599999293685
2827,3507,0.400000000000000,622371.041500000050291,9760577.507899999618530
2828,3508,0.600000000000000,622380.302000000025146,9760576.185000000521541
2829,3509,0.600000000000000,622376.994700000039302,9760569.901100000366569
2830,3510,0.600000000000000,622386.255099999951199,9760574.531400000676513
2831,3511,0.600000000000000,622384.270699999993667,9760568.908900000154972
2832,3512,0.800000000000000,622395.184800000046380,9760572.547000000253320
2833,3513,0.800000000000000,622393.200399999972433,9760568.908900000154972
2834,3514,0.800000000000000,622400.476499999989755,9760571.224099999293685
2835,3515,0.800000000000000,622399.153599999961443,9760566.263100000098348
2836,3517,0.900000000000000,622407.091099999961443,9760564.940199999138713
2837,3519,0.900000000000000,622412.713499999954365,9760561.632899999618530
2838,3520,-0.500000000000000,622241.395400000037625,9760595.698100000619888
